"year_month","zip_code","accident_count","light_signal_based_complaint_open_less_than_1_week","road_infra_based_complaint_open_less_than_1_month","road_infra_based_complaint_open_less_than_1_week","light_signal_based_complaint_open_less_than_1_month","light_signal_based_complaint_open_a_month_or_more","road_infra_based_complaint_open_a_month_or_more","dep_infra_based_complaint_open_less_than_1_week","dep_infra_based_complaint_open_less_than_1_month","dep_infra_based_complaint_open_a_month_or_more"
2023-12-01,"11225",23,19,0,4,3,3,0,0,0,0
2023-12-01,"11226",47,24,2,19,2,7,0,0,0,0
2023-12-01,"11228",29,13,0,11,0,1,0,0,0,0
2023-12-01,"11229",30,29,0,35,0,0,2,0,0,0
2023-12-01,"11230",23,41,1,14,0,3,0,0,0,0
2023-12-01,"11231",15,14,2,21,0,0,0,0,0,0
2023-12-01,"11232",28,10,0,21,0,1,0,0,0,0
2023-12-01,"11233",37,37,0,16,2,4,1,0,0,0
2023-12-01,"11234",44,69,4,31,2,4,4,0,0,0
2023-12-01,"11235",36,37,0,13,1,2,0,0,0,0
2023-12-01,"11236",60,25,1,26,1,4,0,0,0,0
2023-12-01,"11237",12,12,0,5,0,3,0,0,0,0
2023-12-01,"11238",23,24,1,17,0,0,3,0,0,0
2023-12-01,"11239",7,4,0,7,0,0,0,0,0,0
2023-12-01,"11249",9,12,1,8,0,3,0,0,0,0
2023-12-01,"11421",1,0,0,0,0,0,0,0,0,0
2023-12-01,"10000",3,10,0,0,0,0,0,0,0,0
2023-12-01,"10001",28,9,1,13,0,0,0,0,0,0
2023-12-01,"10002",27,22,1,30,0,2,1,0,0,0
2023-12-01,"10003",20,14,1,24,0,0,1,0,0,0
2023-12-01,"10004",4,5,0,6,0,0,0,0,0,0
2023-12-01,"10005",1,4,0,4,0,0,0,0,0,0
2023-12-01,"10006",3,3,0,2,0,0,0,0,0,0
2023-12-01,"10007",6,1,0,2,0,2,0,0,0,0
2023-12-01,"10009",13,18,1,10,3,0,0,0,0,0
2023-12-01,"10010",15,5,0,6,0,0,0,0,0,0
2023-12-01,"10011",16,16,0,16,2,2,0,0,0,0
2023-12-01,"10012",15,13,0,10,0,0,0,0,0,0
2023-12-01,"10013",21,24,1,16,2,0,0,0,0,0
2023-12-01,"10014",10,17,0,10,0,1,0,0,0,0
2023-12-01,"10016",27,19,0,10,2,0,1,0,0,0
2023-12-01,"10017",15,13,0,15,1,1,0,0,0,0
2023-12-01,"10018",15,14,0,12,0,0,0,0,0,0
2023-12-01,"10019",32,11,1,34,0,0,1,0,0,0
2023-12-01,"10021",4,11,3,17,0,1,0,0,0,0
2023-12-01,"10022",22,11,0,30,1,0,1,0,0,0
2023-12-01,"10023",2,21,0,5,1,0,1,0,0,0
2023-12-01,"10024",5,21,1,10,1,0,0,0,0,0
2023-12-01,"10025",14,34,0,40,1,0,0,0,0,0
2023-12-01,"10026",9,16,1,4,0,1,0,0,0,0
2023-12-01,"10027",18,19,0,21,0,4,0,0,0,0
2023-12-01,"10028",6,29,4,9,0,0,0,0,0,0
2023-12-01,"10029",35,19,0,17,1,2,0,0,0,0
2023-12-01,"10030",12,4,0,2,0,1,0,0,0,0
2023-12-01,"10031",15,15,0,14,0,1,0,0,0,0
2023-12-01,"10032",20,22,0,10,0,1,0,0,0,0
2023-12-01,"10033",9,14,0,10,0,1,1,0,0,0
2023-12-01,"10034",14,16,0,3,1,2,0,0,0,0
2023-12-01,"10035",22,24,0,8,1,1,0,0,0,0
2023-12-01,"10036",21,15,1,10,0,0,0,0,0,0
2023-12-01,"10037",6,5,0,4,0,1,1,0,0,0
2023-12-01,"10038",6,11,1,10,0,0,0,0,0,0
2023-12-01,"10039",7,2,0,6,0,0,0,0,0,0
2023-12-01,"10040",6,17,0,1,0,0,0,0,0,0
2023-12-01,"10065",15,14,0,9,0,0,0,0,0,0
2023-12-01,"10069",2,0,0,0,0,0,0,0,0,0
2023-12-01,"10075",4,19,0,9,0,1,0,0,0,0
2023-12-01,"10119",1,0,0,0,0,0,0,0,0,0
2023-12-01,"10120",1,0,0,0,0,0,0,0,0,0
2023-12-01,"10128",11,14,0,7,0,0,0,0,0,0
2023-12-01,"10282",1,1,0,1,0,1,0,0,0,0
2023-12-01,"11004",3,6,0,2,0,0,0,0,0,0
2023-12-01,"11040",1,0,0,1,0,1,0,0,0,0
2023-12-01,"11101",34,23,4,40,1,3,2,0,0,0
2023-12-01,"11102",15,7,7,22,2,0,0,1,0,0
2023-12-01,"11103",17,12,1,12,0,3,0,0,0,0
2023-12-01,"11104",13,6,0,3,1,0,0,0,0,0
2023-12-01,"11105",12,20,0,22,2,1,1,0,0,0
2023-12-01,"11106",26,13,0,14,2,0,0,0,0,0
2023-12-01,"11237",2,1,0,0,0,0,0,0,0,0
2023-12-01,"11354",21,27,6,26,0,1,2,0,0,0
2023-12-01,"11355",17,19,2,18,4,2,0,0,0,0
2023-12-01,"11356",6,7,3,5,2,3,0,0,0,0
2023-12-01,"11357",11,6,2,38,2,2,1,0,0,0
2023-12-01,"11358",11,16,1,35,2,4,0,0,0,0
2023-12-01,"11360",4,1,0,7,0,3,2,0,0,0
2023-12-01,"11361",16,4,2,19,1,1,2,0,0,0
2023-12-01,"11362",7,3,1,5,0,1,1,0,0,0
